Strongyloidiasis.txt; 0.087
SleepParalysis.txt; 0.053
PulmonaryEmbolism.txt; 0.078
VenousUlcer.txt; 0.084
Anemia.txt; 0.08
SkinCancer.txt; 0.121
Pericarditis.txt; 0.087
ScarletFever.txt; 0.084
ToothDecay.txt; 0.08
OccupationalBurnout.txt; 0.071
DownSyndrome.txt; 0.115
Hyperglycemia.txt; 0.07
HerpesSimplex.txt; 0.057
Hepatomegaly.txt; 0.086
ZikaFever.txt; 0.071
Aphasia.txt; 0.068
Schizophrenia.txt; 0.082
DiabeticNeuropathy.txt; 0.061
AllergicRhinitis.txt; 0.087
Dermatophytosis.txt; 0.159
Appendicitis.txt; 0.078
Insomnia.txt; 0.062
Lesch-NyhanSyndrome.txt; 0.086
Nephrocalcinosis.txt; 0.077
KidneyFailure.txt; 0.07
Shingles.txt; 0.115
Allergy.txt; 0.059
Jaundice.txt; 0.078
Thalassemia.txt; 0.078
Tracheitis.txt; 0.076
AuditoryProcessingDisorder.txt; 0.074
SplenicInfarction.txt; 0.078
Overweight.txt; 0.095
Tay-SachsDisease.txt; 0.07
BlackDeath.txt; 0.089
Catarrh.txt; 0.066
Keratoconus.txt; 0.07
Meningism.txt; 0.059
Haemophilia.txt; 0.096
ChronicFatigueSyndrome.txt; 0.087
Scoliosis.txt; 0.045
Glaucoma.txt; 0.06
Diphtheria.txt; 0.081
MultipleSclerosis.txt; 0.086
Constipation.txt; 0.059
ErectileDysfunction.txt; 0.057
Kleptomania.txt; 0.074
Cirrhosis.txt; 0.079
Dermatitis.txt; 0.287
Giardiasis.txt; 0.086
AmyotrophicLateralSclerosis.txt; 0.082
Far-sightedness.txt; 0.06
Pleurisy.txt; 0.07
OtitisMedia.txt; 0.074
ADHD.txt; 0.085
PharyngitisSoreThroat.txt; 0.087
SepticShock.txt; 0.078
Roseola.txt; 0.084
Hyperhidrosis.txt; 0.052
EarPain.txt; 0.066
AlcoholicLiverDisease.txt; 0.079
Ebola.txt; 0.071
Hyperpigmentation.txt; 1.0
TesticularCancer.txt; 0.121
Rubella.txt; 0.077
Stuttering.txt; 0.097
Athlete'sFoot.txt; 0.07
Cataract.txt; 0.059
DengueFever.txt; 0.094
Guillain-BarreSyndrome.txt; 0.061
Dehydration.txt; 0.058
Rosacea.txt; 0.046
SystemicLupusErythematosus.txt; 0.086
Type1Diabetes.txt; 0.096
Polio.txt; 0.063
Tonsillitis.txt; 0.056
LactoseIntolerance.txt; 0.078
Psychosis.txt; 0.049
BirthDefects.txt; 0.283
Osteosarcoma.txt; 0.081
Chlamydia.txt; 0.192
AlzheimersDisease.txt; 0.055
Salmonella.txt; 0.059
Asthma.txt; 0.085
Gallstone.txt; 0.061
Hypertension.txt; 0.078
GastroesophagealRefluxDisease.txt; 0.06
Bronchitis.txt; 0.087
Near-sightedness.txt; 0.115
Scabies.txt; 0.287
Tetanus.txt; 0.075
UrinaryIncontinence.txt; 0.05
Sunburn.txt; 0.089
WhoopingCough.txt; 0.081
AtopicDermatitis.txt; 0.287
Measles.txt; 0.078
Cellulitis.txt; 0.094
Thrombosis.txt; 0.056
ZikaVirus.txt; 0.071
AvianInfluenza.txt; 0.052
Migraine.txt; 0.067
ProstateCancer.txt; 0.121
WhiteCoatHypertension.txt; 0.067
Obesity.txt; 0.069
LSC.txt; 0.05
Tuberculosis.txt; 0.094
KidneyCancer.txt; 0.048
RestlessLegsSyndrome.txt; 0.062
Salmonellosis.txt; 0.094
Stomatitis.txt; 0.287
Meningitis.txt; 0.073
Gastritis.txt; 0.069
Hepatitis.txt; 0.087
ChronicObstructivePulmonaryDisease.txt; 0.076
Acne.txt; 1.0
Smallpox.txt; 0.046
Hypotension.txt; 0.078
Tinnitus.txt; 0.063
Amnesia.txt; 0.06
Stroke.txt; 0.115
Toothache.txt; 0.099
KidneyDisease.txt; 0.078
Rheumatism.txt; 0.086
AspergerSyndrome.txt; 0.074
Osteoarthritis.txt; 0.061
CysticFibrosis.txt; 0.07
CoronaryArteryDisease.txt; 0.07
Hemorrhoid.txt; 0.087
ChagasDisease.txt; 0.086
BipolarDisorder.txt; 0.059
FetalAlcoholSyndrome.txt; 0.085
CerebralPalsy.txt; 0.092
OvarianCancer.txt; 0.121
ColorectalCancer.txt; 0.121
Rhinitis.txt; 0.088
Vertigo.txt; 0.054
Gonorrhea.txt; 0.192
TouretteSyndrome.txt; 0.064
BackPain.txt; 0.087
SickleCellDisease.txt; 0.046
Phenylketonuria.txt; 0.141
Trichomoniasis.txt; 0.087
HuntingtonsDisease.txt; 0.086
ParkinsonsDisease.txt; 0.046
Gastroenteritis.txt; 0.078
Syphilis.txt; 0.115
OCD.txt; 0.087
Pneumonia.txt; 0.093
HeartFailure.txt; 0.07
Autism.txt; 0.074
BoneTumor.txt; 0.115
CommonCold.txt; 0.058
Dyslexia.txt; 0.061
Atherosclerosis.txt; 0.059
Rabies.txt; 0.05
RepetitiveStrainInjury.txt; 0.115
NarcissisticPersonalityDisorder.txt; 0.074
Alcoholism.txt; 0.085
Lymphedema.txt; 0.068
YellowFever.txt; 0.071
Influenza.txt; 0.058
PepticUlcerDisease.txt; 0.069
SpeechDisorder.txt; 0.068
UlcerativeColitis.txt; 0.121
GestationalDiabetes.txt; 0.096
Labyrinthitis.txt; 0.087
MyocardialInfarction.txt; 0.07
PeripheralNeuropathy.txt; 0.051
TransientIschemicAttack.txt; 0.075
MRSA.txt; 0.065
Non-alcoholicFattyLiverDisease.txt; 0.079
GastrointestinalCancer.txt; 0.121
LungCancer.txt; 0.09
Narcolepsy.txt; 0.062
Dementia.txt; 0.086
Cancer.txt; 0.121
MERS.txt; 0.086
ChronicKidneyDisease.txt; 0.078
FoodborneIllness.txt; 0.071
Type2Diabetes.txt; 0.096
Encephalitis.txt; 0.094
PancreaticCancer.txt; 0.121
HumanPapillomavirusInfection.txt; 0.081
Hives.txt; 0.074
LiverCancer.txt; 0.121
Endocarditis.txt; 0.058
ThyroidDisease.txt; 0.18
PityriasisRosea.txt; 0.115
Leukemia.txt; 0.115
Malaria.txt; 0.068
Water-relatedDiseases.txt; 0.087
IronDeficiency.txt; 0.08
KidneyStoneDisease.txt; 0.091
Arthritis.txt; 0.087
Meningoencephalitis.txt; 0.087
Diarrhea.txt; 0.073
Sepsis.txt; 0.067
FifthDisease.txt; 0.087
MajorDepressiveDisorder.txt; 0.074
PeriodontalDisease.txt; 0.099
Onychomycosis.txt; 0.084
BreastCancer.txt; 0.121
SleepDisorder.txt; 0.062
HairLoss.txt; 0.046
StomachCancer.txt; 0.121
Hypoglycemia.txt; 0.076
Hypercholesterolemia.txt; 0.078
LymeDisease.txt; 0.086
Microcephaly.txt; 0.115
Diabetes.txt; 0.096
STD.txt; 0.094
Osteoporosis.txt; 0.078
TBI.txt; 0.065
Sinusitis.txt; 0.087
Pancreatitis.txt; 0.078
BrainTumor.txt; 0.081
KlinefelterSyndrome.txt; 0.066
Wart.txt; 0.081
HIVAIDS.txt; 0.094
NummularDermatitis.txt; 0.087
HeartDisease.txt; 0.115
AnxietyDisorder.txt; 0.08
Myocarditis.txt; 0.07
Epilepsy.txt; 0.058
Mumps.txt; 0.071
Chickenpox.txt; 0.094
